,id_hourse,Addresse,Titre,Prix,Surface,Nb_piece,Nb_chambre,Parking,Jardin,Ascenseur,Terrasse,Garage,Prix_sur,Reference,Date_publication,Date_modification,Titre_description,Description
543,ES91_543,Verrières-le-Buisson 91370 (Ferme - Saint-Fiacre),"Achat maison 5 pièces 145 m², Verrières-le-Buisson - 799 000 €",799 000 €,145 m²,5 pièces,3 chambres,2 places de parking,Jardin,,1 terrasse,,5 324 €/m²,Réf. de l’annonce : 679,Publiée le 21 oct. 2020,Modifiée le 18 nov. 2020,Descriptif de cette maison à vendre de 5 pièces et 145 m²,"Maison Verrieres Le Buisson 5 pièce(s) 145 m2. Nous vous proposons cette magnifique maison de 145m² édifiée sur un terrain de 578 m². Elle est située à proximité des commerces, du groupe scolaire Sophie Barat, et des transports.
La maison est composée au rez-de-chaussée d'un très beau séjour de 50m² avec cheminée à insert donnant directement sur la terrasse et jardin, une cuisine fermée que l'on peut ouvrir sur le séjour, WC et accès à la buanderie et garage. A l'étage nous retrouvons un palier qui distribue les trois chambres dont une grande suite parentale disposant d'une salle de bains et d'un dressing, une salle de bains et un WC. Les combles sont aménagés, ils vous seront utiles pour du rangement ou bien comme espace de jeux pour vos enfants.
Le jardin magnifiquement arboré et idéalement aménagé (jacuzzi) pour passer de très bons moments en famille. dont 3.50 % honoraires TTC à la charge de l'acquéreur."
544,ES91_544,Chilly-Mazarin 91380 (Pavillons Sud),"Achat maison 6 pièces 120 m², Chilly-Mazarin - 385 000 €",385 000 €,120 m²,6 pièces,4 chambres,2 places de parking,Jardin,,1 terrasse,,3 208 €/m²,Réf. de l’annonce : 2467,Publiée le 20 oct. 2020,Modifiée le 20 oct. 2020,Descriptif de cette maison à vendre de 6 pièces et 120 m²,"Maison Chilly Mazarin 6 pièce(s) 120 m2. Chilly-Mazarin bas, A 5 min à pied des commerces, des écoles et du RER C, jolie maison de 6 pièces offrant au rez-de-chaussée: une entrée avec rangement, 1 chambre, salle d'eau avec wc, cuisine, chaufferie, grand garage et une véranda. A l'étage : séjour double donnant sur grand balcon, cuisine, salle de bain, salle d'eau, wc, 3 chambres dont 2 donnant sur balcon. Simple vitrage, volets bois. Chaudière Fuel neuve. Le tout sur un terrain d'environ 366 m² avec abri de jardin. Exposition sud /ouest. Beau potentiel. Possibilité de créer 2 appartements. Travaux à prévoir."
545,ES91_545,Savigny-sur-Orge 91600 (Cherchefeuilles),"Achat maison 5 pièces 98 m², Savigny-sur-Orge - 365 000 €",365 000 €,98 m²,5 pièces,3 chambres,,Jardin,,2 terrasses,,3 724 €/m²,Réf. de l’annonce : 2927,Publiée le 18 oct. 2020,Modifiée le 5 déc. 2020,Descriptif de cette maison à vendre de 5 pièces et 98 m²,"Maison Savigny Sur Orge 5 pièce(s) 98 m2. Cime Immobilier vous propose en exclusivité ce beau pavillon de 98m2 comprenant :
Au rez de chaussée : un grand salon séjour avec une cuisine aménagée et équipée, 1 chambre avec placard et une salle d'eau. A l'étage vous trouverez 2 chambres ainsi qu'une salle de bains. Le tout donnant sur un terrain arboré de 501m2 sans vis à vis. Proche écoles, commerces, axe routier (A6) et transports ( 7 min à pieds de la gare RER C).
Voir le téléphone"
546,ES91_546,Draveil 91210 (Mainville),"Achat maison 7 pièces 134 m², Draveil - 520 000 €",520 000 €,"134,13 m²",7 pièces,4 chambres,,Jardin,,,,3 877 €/m²,Réf. de l’annonce : 1387,Publiée le 23 oct. 2020,Modifiée le 20 nov. 2020,Descriptif de cette maison à vendre de 7 pièces et 134 m²,"Vente d'une maison T7 (134 m² Carrez) à DRAVEIL. A 800m du Centre-Ville - Venez découvrir cette maison indépendante de 1981, élevé sur un sous-sol total et sur une parcelle de 650 m² au calme.
Elle comporte au rez-de-chaussée un grand séjour de 34 m² avec cheminée, un bureau, une chambre, une salle de bains, un WC , et une cuisine indépendante équipée. Au premier étage, 3 chambres, une salle d'eau avec WC et des greniers. Au sous-sol vous trouverez un grand garage, une buanderie, un atelier, une cave et une vaste salle de jeux. Cette maison est en bon état général malgré un intérieur attendant d'être rafraîchi.
Idéal pour se détendre au soleil, ce logement comporte également un jardin arboré et une grande terrasse. On trouve plusieurs établissements scolaires (maternelles, primaires, élémentaires et collèges) à moins de 10 minutes du bien. L'arrêt de bus se situe à 2 minutes de la maison pour vous rendre à la gare de JUVISY.
Découvrez toutes les qualités de cette maison à vendre en prenant rendez-vous avec nous Voir le téléphone ."
547,ES91_547,Draveil 91210 (Mainville),"Achat maison 6 pièces 131 m², Draveil - 447 000 €",447 000 €,131 m²,6 pièces,4 chambres,5 places de parking,Jardin,,,Garage,3 412 €/m²,,Publiée il y a plus de 2 mois,Réf. de l’annonce : 236,Descriptif de cette maison à vendre de 6 pièces et 131 m²,"Niché à proximité de la forêt de Sénart dans le hameau de Mainville, quartier historique de la commune, ERA immobilier à Draveil vous propose ce havre de paix qui saura vous séduire par son environnement calme, lumineux et surtout à l'abri des regards.
Une allée privée vous permettra d'accéder à votre future demeure.
Cette maison de construction récente (2007) élevée sur deux niveaux, édifiée sur un beau terrain clos de murs sans vis à vis de quasiment 620m2 est composée comme suit :
Au rez de chaussée, une entrée avec penderie, une cuisine aménagée et équipée de qualité ouverte sur une spacieuse pièce de vie avec son poêle à bois, bénéficiant d'ouvertures sur l'extérieur, une suite parentale avec sa salle d'eau, toilettes.
Au premier étage, un palier avec placard vous conduira à trois chambres (12m2, 15m2 et 15m2) disposant de rangements, une salle de bains comprenant baignoire et douche, toilettes.
Vous disposerez également d'un cellier et d'un garage avec grenier.
Vous serez enfin convaincus par les atouts de ce beau jardin arboré ou le calme règne hiver comme été."
548,ES91_548,Courcouronnes 91080 (Bérégovoy Sud),"Achat maison 4 pièces 94 m², Courcouronnes - 289 000 €",289 000 €,"93,68 m²",4 pièces,2 chambres,2 places de parking,Jardin,,,,3 010 €/m²,Réf. de l’annonce : 098067E1OV3F,Publiée le 17 oct. 2020,Modifiée le 9 déc. 2020,Descriptif de cette maison à vendre de 4 pièces et 94 m²,"Maison Evry Courcouronnes 4 pièce(s) 93.68 m2. A proximité du lac de Courcouronnes, maison très bien entretenue offrant de nombreuses possibilités d'évolution, notamment grâce à ses combles aménageables.. Le séjour spacieux ainsi que le jardin vous permettront de passer de nombreux moments conviviaux en famille et entre amis.. A visiter sans tarder!"
549,ES91_549,Sainte-Geneviève-des-Bois 91700 (Emile Zola - Bois Clairs),"Achat maison 6 pièces 134 m², Sainte-Geneviève-des-Bois - 439 000 €",439 000 €,134 m²,6 pièces,4 chambres,4 places de parking,Jardin,,,,3 276 €/m²,Réf. de l’annonce : 098019E1OPLU,Publiée le 15 oct. 2020,Modifiée le 28 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 134 m²,"Maison Sainte Geneviève Des Bois 6 pièce(s) 134 m2. Venez découvrir ce beau Pavillon de 135 m² situé sur la commune de Sainte Geneviève des bois comprenant:. - Au rez de chaussée: entrée avec placard, séjour- salle à manger (37 m²), cuisine ouverte aménagée et équipée, chambre avec placard, salle d'eau, wc séparé et dégagement.. - A l'étage: trois chambres, salle de bains avec wc, dressing et dégagement.. La maison est édifiée sur un sous sol total.. Triple vitrage.. Beau terrain sans vis à vis de 526 m² environ.. Quartier calme.. Proche école.. A visiter sans tarder !!!. VISITE VIRTUELLE SUR NOTRE SITE.."
550,ES91_550,Massy 91300 (Villaine - Bièvre - Poterne),"Achat maison 6 pièces 108 m², Massy - 185 000 €",185 000 €,"108,44 m²",6 pièces,4 chambres,,Jardin,,,,,Réf. de l’annonce : 255,Publiée le 15 oct. 2020,Modifiée le 9 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 108 m²,"Maison Massy 108.44 m2. A VENDRE VIAGER OCCUPÉ 2 têtes EN EXCLUSIVITÉ MASSY Quartier Villaine .
A 12mn de la Gare MASSY PALAISEAU (TGV, RER)
Investissez dans une commune en pleine évolution.
Vous achèterez cette maison seulement 309800 en réalisant une économie immédiate de 190 200.
En versant un bouquet de 185 000 HAI et une rente de 1 400.
Pas de fiscalité, pas d'intérêts bancaires, pas de risque locatifs
donc une économie immédiate de 190 200
Description :
Belle maison indépendante sur 369m² de terrain, très bien entretenue d'environ 105m² sur 2 niveaux et sous-sol. total.
-Au rdc : entrée, séjour double de 25m² avec cheminée ouvrant sur grand balcon, cuisine indépendante équipée, deux chambres, grande salle d'eau et WC indépendant.
-A l'étage avec 1.90m au faîtage : Une chambre, un bureau et nombreux rangement et salle d'eau avec WC.
-Sous-sol avec grand garage, atelier et chaufferie. Studio avec accès indépendant de 27m².
Valeur Vénale du bien : 550 000
Prix d'Achat : 309800 Soit une décote de 38%
Bouquet 192500
Rente mensuelle 1400
Possibilité de modulé le bouquet et la rente."
551,ES91_551,Ballancourt-sur-Essonne 91610,"Achat maison neuve 3 pièces 62 m², Ballancourt-sur-Essonne - 282 000 €",282 000 €,"62,09 m²",3 pièces,2 chambres,2 places de parking,Jardin,,1 terrasse,,4 542 €/m²,Réf. de l’annonce : 237,Publiée le 15 oct. 2020,Modifiée le 17 nov. 2020,Descriptif de cette maison neuve à vendre de 3 pièces et 62 m²,"A vendre : Projet vendu achevé. L'Adresse Ballancourt vous propose :
IDEAL PREMIER ACHAT OU DEFISCALISATION !!! LIVRAISON 2021 - Maison neuve sur la commune de Ballancourt, clé en main ! Vendu achevé.
Situé dans une impasse avec écoles et commerces acccessibles à pied.
Entrée donnant sur une pièce de vie avec une cuisine ouverte aménagée équipée et un WC . A l'étage un palier desservant deux chambres et une salle de bains.
Jardin, terrasse et 2 places de stationnement.
Haute qualité, de style contemporain, menuiseries en PVC et baies coulissantes en aluminium, volets roulants PVC, chauffage au gaz...
Ce bien vous est proposé par Sébastien IMBERT, immatriculé au Registre Spécial des Agents Commerciaux du Tribunal de Commerce d'Evry sous le numéro 881829733.
Copropriété de 15 lots (Pas de procédure en cours)."
552,ES91_552,Maison à vendre à Brétigny-sur-Orge (91220),Maison à vendre Brétigny-sur-Orge (91220) - Achat maison - Bien’ici,,,,,,,,,,,,,,,
553,ES91_553,Égly 91520,"Achat maison 6 pièces 132 m², Égly - 320 000 €",320 000 €,132 m²,6 pièces,4 chambres,1 place de parking,Jardin,,Terrasse,1 garage,2 424 €/m²,Réf. de l’annonce : 340935232439,Publiée le 14 oct. 2020,Modifiée le 11 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 132 m²,"Dpt Essonne (91), à vendre maison P6 de 132m² utile sur un terrain de 500m². BRUYERES LE CHATEL, maison T6 de 132m² utile comprenant au rdc : une entrée, un double séjour avec un poêle à granulé à air pulsé, une cuisine indépendante aménagée et équipée, une chambre, une cabine de douche, un WC, un garage avec un grenier et un cellier qui peut-être transformé en cuisine d'été.
A l'étage un palier dessert 3 belle chambres, une salle de bain et un WC.
Le tout sur un terrain de 500m² plat et arboré avec une terrasse et un abri de 12m².
Bien rare! A SAISIR!!!
 Les honoraires sont à la charge du vendeur. Réseau Immobilier CAPIFRANCE - Votre agent commercial Mehdi ZINE Voir le téléphone - Plus d’informations sur le site de CAPIFRANCE (réf.676751)"
554,ES91_554,Athis-Mons 91200 (Val d'Athis),"Achat maison 6 pièces 105 m², Athis-Mons - 440 000 €",440 000 €,105 m²,6 pièces,4 chambres,,Jardin,,,,4 190 €/m²,Réf. de l’annonce : 4193,Publiée le 14 oct. 2020,Modifiée le 2 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 105 m²,"ATHIS MONS : maison T6 d'environ 105m2 sur une parcelle de 310m2 à vendre. CHARMANTE MAISON MEULIERE 6 PIÈCES - AVEC JARDIN / SOUS-SOL ET GARAGE - A PROXIMITE DE LA GARE DE JUVISY. En vente proche gare de Juvisy au calme, sans les nuisances, rare sur le secteur, cette belle maison meulière T6 à proximité de la gare de Juvisy RER C et D d'environ 105 m² et de 310 m² de terrain. Elle bénéficie d'une exposition est-ouest. Elle offre une belle pièce à vivre de 36 m², quatre chambres (entre 9 et 14 m²), un bureau et une cuisine aménagée. Elle comporte aussi une salle de bains, une salle d'eau et des toilettes. Elle compte également un dressing et deux dégagements. La maison possède des radiateurs fonctionnant au gaz.
Idéal pour profiter des beaux jours, ou simplement prendre l'air, ce bien est également complété par un balcon et un jardin. Un sous-sol total offre à ce logement de l'espace de rangement supplémentaire.
C'est une maison de bon standing. Cette maison est en bon état général, le ravalement et la toiture ont été refait et révisé l'année dernière.
Le bien est proche de toutes commodités : il est situé à proximité des commerces et à cinq minutes des écoles. L'arrêt de bus se situe à deux minutes de la maison. On trouve aussi le tram à 20 minutes. L'aéroport est situé à moins de 5 km. Vous serez également à proximité du centre ville de Juvisy avec son marché et tous ces commerces.
Cette maison T6 est proposée à l'achat pour 441000 .
Envie d'en savoir plus sur cette maison à vendre ? Prenez contact avec votre agence Guy Hoquet ATHIS MONS."
555,ES91_555,Corbeil-Essonnes 91100 (Centre-ville),"Achat maison 4 pièces 69 m², Corbeil-Essonnes - 280 000 €",280 000 €,69 m²,4 pièces,3 chambres,4 places de parking,Jardin,,,,4 058 €/m²,Réf. de l’annonce : 098903E1OGXO,Publiée le 13 oct. 2020,Modifiée le 6 nov. 2020,Descriptif de cette maison à vendre de 4 pièces et 69 m²,"Maison Corbeil Essonnes 4 pièce(s) 69 m2. AU COEUR DU SECTEUR TRES RECHERCHE DE NAGIS, BELLE MAISON INDIVIDUELLE édifiée sur parcelle de 280 m² . SOUS SOL en rez de jardin dans lequel vous trouverez un GARAGE, une BUANDERIE et une CHAMBRE de 12m². Au rez de chaussée une ENTREÉ, une CUISINE de plus de 9m², un SEJOUR avec cheminée, deux CHAMBRES avec placard et une SALLE d'EAU.. MAISON SOIGNEÉ ET ENTRETENUE A VOIR TRES VITE !"
556,ES91_556,Saint-Germain-lès-Arpajon 91180,"Achat maison 5 pièces 120 m², Saint-Germain-lès-Arpajon - 419 000 €",419 000 €,120 m²,5 pièces,3 chambres,,Jardin,,1 terrasse,,3 492 €/m²,Réf. de l’annonce : 4246,Publiée il y a plus de 2 mois,Modifiée le 15 oct. 2020,Descriptif de cette maison à vendre de 5 pièces et 120 m²,"Maison Saint Germain Les Arpajon 5 pièce(s) 120 m2. SAINT-GERMAIN-LES-ARPAJON: Dans secteur pavillonnaire ,maison individuelle offrant: entrée avec grand placard, vaste séjour de 50m² avec cheminée insert, cuisine de qualité entièrement équipée, wc avec lave-mains.
A l'étage: salle de bains avec douche et baignoire balnéo, wc, trois chambres dont une avec dressing aménagé.
Garage double avec porte électrique et possibilité de garer plusieurs véhicules à l'intérieur de la propriété. Grande terrasse de 40m² avec pergola. Grande piscine couverte et chauffée avec nage à contre courant. Le tout sur un beau terrain de 976m² environ clos de murs.
A visiter !"
557,ES91_557,Breuillet 91650,"Achat maison 7 pièces 151 m², Breuillet - 312 000 €",312 000 €,151 m²,7 pièces,4 chambres,,Jardin,,Terrasse,,2 066 €/m²,Réf. de l’annonce : 910165012,Publiée il y a plus de 2 mois,Modifiée le 9 déc. 2020,Descriptif de cette maison à vendre de 7 pièces et 151 m²,Maison. VUE EXCEPTIONNELLE SUR LE LAC !!!! PAVILLON TRADITIONNEL DANS RESIDENCE DE STANDING AVEC COMMODITES ET LOISIRS A PIEDS SUR 250M² DE TERRAIN ENVIRON COMPRENANT AU REZ DE CHAUSSEE ENTREE AVEC PLACARD SEJOUR TRIPLE 43M² AVEC CHEMINEE DONNANT SUR TERRASSE ET JARDIN ARBORE GRANDE CUISINE EQUIPEE WC GARAGE AVEC CAVE HARNOIS AU 1ER DEGAGEMENT 3 CHAMBRES AVEC PLACARD SALLE DE DOUCHES SALLE DE BAINS AMENAGEE WC AU 2E GRANDE CHAMBRE. FENETRES PVC CHAUDIERE GAZ . NE TARDEZ PAS !!!!
558,ES91_558,Villemoisson-sur-Orge 91360,"Achat maison 5 pièces 168 m², Villemoisson-sur-Orge - 439 000 €",439 000 €,168 m²,5 pièces,4 chambres,,Jardin,,Terrasse,,2 613 €/m²,Réf. de l’annonce : 840152,Publiée il y a plus de 2 mois,Modifiée le 27 nov. 2020,Descriptif de cette maison à vendre de 5 pièces et 168 m²,"Vente Maison/villa 5 pièces. iad France - Chames TALBI (Voir le téléphone ) vous propose : À moins de 30 minutes de PARIS, moins de 6 min du RERC à pied, au calme dans un cadre verdoyant, TRES BELLE MAISON EN PIERRE, avec de beaux volumes sur 3 niveaux. Elle s'adaptera aisément au TÉLÉTRAVAIL avec ses 3 plateaux fonctionnels composés de façon suivante : un RDC comprenant une entrée avec wc lave mains, un salon, une cuisine salle à manger donnant sur le jardin. Le premier étage dessert 2 belles chambres composées d'une salle d'eau+wc. Les combles sont aménagés en grand OPEN SPACE de TRAVAIL ou de jeu et les 6 velux et 3 fenêtres permettrons une transformation au profit de 2 chambres, salle d'eau, wc...Sans faire de gros travaux !
VENEZ DÉCOUVRIR CE BEAU POTENTIEL AU CALME ET SI PRES DE LA CAPITAL !!!
Honoraires d’agence à la charge du vendeur.Information d'affichage énergétique sur ce bien : DPE C indice 126 et GES D indice 29. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de M. Chames TALBI (ID 18785), Agent Commercial mandataire en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de EVRY sous le numéro 538647975.
Retrouvez tous nos biens sur notre site internet. (lien supprimé)"
559,ES91_559,Boigneville 91720,"Achat maison 5 pièces 130 m², Boigneville - 209 000 €",209 000 €,130 m²,5 pièces,3 chambres,,Jardin,,1 terrasse,,1 608 €/m²,Réf. de l’annonce : 169,Publiée il y a plus de 2 mois,Modifiée le 8 nov. 2020,Descriptif de cette maison à vendre de 5 pièces et 130 m²,"Maison Boigneville 5 pièce(s) 130 m2 - 550 m². Votre agence LAFORET de Milly la Foret vous propose: (Visite virtuelle disponible)
Dans un charmant village, une maison entièrement clos de murs qui se compose en 2 parties:
Au rez-de-chaussée vous trouverez salle à manger- cuisine, séjour, 2 chambres, w.c séparé.
Au premier étage (accès indépendant): entrée, cuisine, séjour, salle d'eau avec w.c, 1 chambre.
Pour les beaux jours profiter de la terrasse du 1er étage et du jardin.
Une cave complète ce bien.
Cette maison est exclusivement à vendre par Laforêt en mandat Favoriz. Contactez votre agence Laforêt MILLY-LA-FORET pour plus de renseignements sur ce bien immobilier."
560,ES91_560,Paray-Vieille-Poste 91550,"Achat maison 5 pièces 120 m², Paray-Vieille-Poste - 439 000 €",439 000 €,120 m²,5 pièces,4 chambres,,Jardin,,,,3 658 €/m²,Réf. de l’annonce : 838794,Publiée il y a plus de 2 mois,Modifiée le 22 nov. 2020,Descriptif de cette maison à vendre de 5 pièces et 120 m²,"Vente Maison/villa 5 pièces. iad France - Pascal VIGNEAU (Voir le téléphone ) vous propose : Idéalement situé hors ZONE DE BRUIT proche marché maison comprenant: Sous sol surélevée avec garage, chaufferie. Au rez-de-chaussée entrée, cuisine séparée, salon traversant, bureau, WC. Au premier étage 3 chambres, WC, salle de bain. Sur un terrain de 412 mètres carrés environ Sans vis-à-vis.
A VISITER RAPIDEMENT !!!!
VISITE VIRTUELLE SUR DEMANDE.
Honoraires d’agence à la charge du vendeur.Information d'affichage énergétique sur ce bien : DPE D indice 214 et GES F indice 64. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de M. Pascal VIGNEAU (ID 30411), Agent Commercial mandataire en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de EVRY sous le numéro 839180635.
Retrouvez tous nos biens sur notre site internet. (lien supprimé)"
561,ES91_561,Marolles-en-Hurepoix 91630,"Achat maison 8 pièces 190 m², Marolles-en-Hurepoix - 560 000 €",560 000 €,190 m²,8 pièces,4 chambres,3 places de parking,Jardin,,,2 garages,2 947 €/m²,Réf. de l’annonce : 3136UBI,Publiée il y a plus de 2 mois,Modifiée le 8 déc. 2020,Descriptif de cette maison à vendre de 8 pièces et 190 m²,"EXCLUSIVITE UDI - MAROLLES EN HUREPOIX - MAISON DE 190 M² HAB SUR 529 M² DE TERRAIN -. EXCLUSIVITÉ UDI - MAROLLES EN HUREPOIX -
UN PAVILLON INDIVIDUEL DE 190 M² SUR SOUS-SOL TOTAL COMPRENANT :
AU REZ-DE-CHAUSSÉE : ENTRÉE - SÉJOUR DOUBLE - CUISINE - CHAMBRE - BUANDERIE- WC -
A L'ÉTAGE : PALIER - 3 CHAMBRES - SALLE DE BAINS - SALLE D'EAU - WC -
UN SOUS-SOL TOTAL AVEC UNE CHAMBRE/DRESSING - BUREAU - UNE CAVE - PARTIE DE STOCKAGE - GARAGE
LE TOUT SUR UN TERRAIN CLOS DE 529 M² - IDÉALEMENT SITUÉ - PROCHE CENTRE VILLE GARE ECOLE ET COLLÈGE -
HONORAIRES A LA CHARGE DU VENDEUR"
562,ES91_562,Corbreuse 91410,"Achat maison 3 pièces 105 m², Corbreuse - 262 500 €",262 500 €,105 m²,3 pièces,2 chambres,1 place de parking,Jardin,,,,2 500 €/m²,Réf. de l’annonce : 910155013,Publiée il y a plus de 2 mois,Modifiée le 9 déc. 2020,Descriptif de cette maison à vendre de 3 pièces et 105 m²,"Maison. Côté immobilier vous propose en exclusivité dans un village avec école, pharmacie, médecin... maison ancienne totalement rénovée comprenant au rdc : entrée véranda, cuisine équipée ouverte sur séjour de 32m², chambre, salle d'eau, wc. A l'étage une suite parentale de 24m². Garage et cave voûtée, le tout sur un terrain clos et arboré ! POSEZ VOS VALISES ! A VOIR RAPIDEMENT. *honoraires charge vendeur."
563,ES91_563,Crosne 91560,"Achat maison 5 pièces 105 m², Crosne - 367 000 €",367 000 €,105 m²,5 pièces,4 chambres,1 place de parking,Jardin,,,,3 495 €/m²,Réf. de l’annonce : 37180,Publiée il y a plus de 2 mois,Modifiée le 20 oct. 2020,Descriptif de cette maison à vendre de 5 pièces et 105 m²,"Au calme, proche écoles, commerces et foret, lumineuse maison ancienne comprenant séjour, cuisine, une chambre de 17 m² et un bureau ( chambre possible), salle de bains avec fenêtres et WC séparé de plain pied. A l'étage 2 chambres, pièce palière et salle d'eau avec WC. Sous sol avec grand garage et cave. Beau terrain de 540 m² environ possibilité de stationner plusieurs véhicules. Ravalement et toiture récente, double vitrage, belle hauteur sous plafond. Un environnement idéal pour votre famille..."
564,ES91_564,Bures-sur-Yvette 91440,"Achat maison 8 pièces 228 m², Bures-sur-Yvette - 698 000 €",698 000 €,228 m²,8 pièces,4 chambres,1 place de parking,Jardin,,,,2 939 €/m²,Réf. de l’annonce : 1949,Publiée il y a plus de 2 mois,Modifiée le 15 oct. 2020,Descriptif de cette maison à vendre de 8 pièces et 228 m²,"Maison d'Architecte BURES SUR YVETTE - 8 pièce(s). Quartier Hacquinière - Située dans un quartier calme et recherché, à 10mn à pied du RER, venez visiter cette maison d'architecte sur 3 niveaux offrant de beaux volumes : Entrée, une pièce de vie d'environ 63m² ouvrant sur terrasse et jardin, 4 chambres dont 1 suite parentale, une cuisine équipée, 2 salles de bains, salle d'eau, une salle de jeux, lingerie. Pour compléter l'ensemble, 2 places de parking sous préau. Le tout sur jardin arboré de 895m².
dont 4.18 % honoraires TTC à la charge de l'acquéreur."
565,ES91_565,Bondoufle 91070,"Achat maison 5 pièces 92 m², Bondoufle - 326 300 €",326 300 €,92 m²,5 pièces,3 chambres,,Jardin,,1 terrasse,,3 547 €/m²,Réf. de l’annonce : 4100,Publiée il y a plus de 2 mois,Modifiée le 5 nov. 2020,Descriptif de cette maison à vendre de 5 pièces et 92 m²,"Maison à vendre Bondoufle 92 m2. Exclusivité Keller Williams, Cette maison est située en impasse et proche des commodités. Elle est dotée de 5 pièces, répartie sur 92 m² et édifiée sur un terrain de 243 m², sans vis à vis avec une belle terrasse. Elle se compose d'un vaste séjour lumineux, une grande cuisine équipée avec cellier, dégagement avec placards sur mesure sous escalier, wc et garage. A l'étage, vous trouverez 2 chambres, un bureau pouvant servir de 3ème chambre, et une salle d'eau avec wc. Cette maison est en parfait état, vous n'aurez plus qu'à poser vos valises. La verdure à 30min de Paris. VISITE VIRTUELLE DISPONIBLE.
Envie d'en savoir plus, prenez contact avec Maryline VASSAL au Voir le téléphone , immatriculée au Registre Spécial des Agents Commerciaux du Tribunal de Commerce d'Evry sous le numéro 833 347 164."
566,ES91_566,Saint-Michel-sur-Orge 91240 (Sablons - Picasso),"Achat maison 6 pièces 114 m², Saint-Michel-sur-Orge - 345 000 €",345 000 €,"113,90 m²",6 pièces,3 chambres,2 places de parking,Jardin,,,,3 029 €/m²,Réf. de l’annonce : 23309,Publiée il y a plus de 2 mois,Modifiée le 3 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 114 m²,"SAINT MICHEL SUR ORGE Maison meulière située dans le quartier gare, comprenant : - Au rez-de-chaussée : une entrée sur grand vestibule avec vue panoramique sur le jardin, un séjour double avec salon de 44,20m² (chambre possible) exposition Est/Ouest avec cheminées, une cuisine équipée. - A l'étage : un palier, trois chambres, une salle d'eau récente avec fenêtre, des toilettes. Sous sol total divisé en deux grands espaces. Terrain de 532m² avec deux parkings. Double vitrage. Très bonne isolation du grenier en ouate de cellulose. Chaudière gaz à condensation de 2017. Vidéo disponible."
567,ES91_567,Étampes 91150,"Achat maison 5 pièces 140 m², Étampes - 245 040 €",245 040 €,140 m²,5 pièces,3 chambres,10 places de parking,Jardin,,2 terrasses,,1 750 €/m²,Réf. de l’annonce : 6037,Publiée il y a plus de 2 mois,Modifiée le 16 nov. 2020,Descriptif de cette maison à vendre de 5 pièces et 140 m²,"Maison Familale 3 chambres sur Saclas. L'agence l'Adresse Etampes est heureuse de vous présenter cette maison composée d'un salon-séjour d'environ 50m², une cuisine. A l'étage, une salle d'eau et 3 chambres. Garage, potager. Le terrain est clos, bordé par la rivière. Situé sur la commune de Saclas, village dynamique du Sud Essonne avec ses nombreux commerces de proximité, vous êtes à pied de tout. Une visite s'impose."
568,ES91_568,Ballancourt-sur-Essonne 91610,"Achat maison 7 pièces 126 m², Ballancourt-sur-Essonne - 336 000 €",336 000 €,126 m²,7 pièces,4 chambres,2 places de parking,Jardin,,1 terrasse,,2 667 €/m²,Réf. de l’annonce : 4122kw,Publiée il y a plus de 2 mois,Modifiée le 27 oct. 2020,Descriptif de cette maison à vendre de 7 pièces et 126 m²,"Exclusivité Keller Williams Maison Ballancourt Sur Essonne 7 pi. En exclusivité Keller Williams. A 2 pas du centre ville, des écoles et des commerces, venez visiter cette maison idéalement située en impasse.
Elle comprend: un double séjour orienté Est/Ouest, une cuisine ouverte et équipée, une salle de bains, 2 chambres de plus de 11 m2, un bureau et un wc séparé.
A l'étage, une grande pièce palière de 25 m2 distribue 2 chambres dont une de plus de 14m2.
Cette maison est édifiée sur un terrain arboré et sans aucun vis à vis de 637 m2 avec terrasse et barbecue.
Les plus de ce pavillon : un grand garage, un portail motorisé, pompe à chaleur réversible dans toutes les pièces.
Pour plus d'information, contactez moi au Voir le téléphone , immatriculé au Registre Spécial des Agents Commerciaux du Tribunal de Commerce d' Evry sous le numéro 879 800 027."
569,ES91_569,Quincy-sous-Sénart 91480,"Achat maison 5 pièces 110 m², Quincy-sous-Sénart - 353 000 €",353 000 €,110 m²,5 pièces,2 chambres,,,,,,3 091 €/m²,Réf. de l’annonce : 19093,Publiée il y a plus de 2 mois,Modifiée le 10 nov. 2020,Descriptif de cette maison à vendre de 5 pièces et 110 m²,"Quincy-Sous-Sénart : maison de 110m2 en vente. L'agence Côté Particuliers vous propose en exclusivité une Maison 4 pièces 92m2 élévée sur un sous-sol total, située dans un secteur calme et recherché comprenant: Au rez de chaussée, une entrée, un séjour, une chambre, salle de bains avec Wc intégré, cuisine équipée et aménagée avec accès jardin. À l'étage, un bureau ainsi qu'un Wc avec lave main, une chambre.
Vous disposerez d'un Terrain arboré d'une surface de 497m2 et d'un garage privatif."
